InputID,Traveller_ID,activity,Traveller_Country,City,location_Type,Travel_Year,Travel_month,month,rating,sentiment_comments
51374,8437,wildlife_nature,India,Deniyaya,"Nature & Wildlife Areas",2016,5,May,4,positive
51374,8437,Hiking_climbing,India,Deniyaya,"Nature & Wildlife Areas",2016,5,May,4,positive
51375,8438,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,3,March,4,positive
51375,8438,Hiking_climbing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,3,March,4,positive
51378,8441,wildlife_nature,"United States",Deniyaya,"Nature & Wildlife Areas",2015,2,February,5,positive
51378,8441,Hiking_climbing,"United States",Deniyaya,"Nature & Wildlife Areas",2015,2,February,5,positive
51390,8449,Beach_Water_Sports,"Czech Republic",Deniyaya,"Nature & Wildlife Areas",2015,1,January,4,positive
51390,8449,wildlife_nature,"Czech Republic",Deniyaya,"Nature & Wildlife Areas",2015,1,January,4,positive
51390,8449,Sightseeing,"Czech Republic",Deniyaya,"Nature & Wildlife Areas",2015,1,January,4,positive
51403,1725,wildlife_nature,"New Zealand",Deniyaya,"Nature & Wildlife Areas",2018,4,April,5,positive
51403,1725,Hiking_climbing,"New Zealand",Deniyaya,"Nature & Wildlife Areas",2018,4,April,5,positive
51403,1725,Sightseeing,"New Zealand",Deniyaya,"Nature & Wildlife Areas",2018,4,April,5,positive
51405,8458,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2018,4,April,5,positive
51427,8474,wildlife_nature,Hungary,Deniyaya,"Nature & Wildlife Areas",2016,2,February,4,positive
51427,8474,Hiking_climbing,Hungary,Deniyaya,"Nature & Wildlife Areas",2016,2,February,4,positive
51427,8474,Sightseeing,Hungary,Deniyaya,"Nature & Wildlife Areas",2016,2,February,4,positive
51437,8482,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,2,February,4,positive
51437,8482,Sightseeing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,2,February,4,positive
51437,8482,Relaxing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,2,February,4,positive
51444,8485,wildlife_nature,Australia,Kandy,"Nature & Wildlife Areas",2019,7,July,5,positive
51473,8501,wildlife_nature,"United Kingdom",Kandy,"Nature & Wildlife Areas",2018,7,July,5,positive
51481,700,wildlife_nature,"United Kingdom",Kandy,"Nature & Wildlife Areas",2019,2,February,4,positive
51520,2880,Sightseeing,India,Kandy,"Nature & Wildlife Areas",2017,1,January,3,positive
51521,8520,wildlife_nature,"United Kingdom",Kandy,"Nature & Wildlife Areas",2017,8,August,5,positive
51521,8520,Hiking_climbing,"United Kingdom",Kandy,"Nature & Wildlife Areas",2017,8,August,5,positive
51521,8520,Biking_cycling,"United Kingdom",Kandy,"Nature & Wildlife Areas",2017,8,August,5,positive
51521,8520,Sightseeing,"United Kingdom",Kandy,"Nature & Wildlife Areas",2017,8,August,5,positive
51521,8520,Religious,"United Kingdom",Kandy,"Nature & Wildlife Areas",2017,8,August,5,positive
51521,8520,Relaxing,"United Kingdom",Kandy,"Nature & Wildlife Areas",2017,8,August,5,positive
51535,8526,wildlife_nature,"United Kingdom",Kandy,"Nature & Wildlife Areas",2018,1,January,4,positive
51535,8526,Religious,"United Kingdom",Kandy,"Nature & Wildlife Areas",2018,1,January,4,positive
51603,8563,Hiking_climbing,Switzerland,Kandy,"Nature & Wildlife Areas",2015,12,December,2,positive
51603,8563,Relaxing,Switzerland,Kandy,"Nature & Wildlife Areas",2015,12,December,2,positive
51623,8580,wildlife_nature,"United Kingdom",Kandy,"Nature & Wildlife Areas",2015,9,September,4,positive
51654,8606,wildlife_nature,"United Kingdom",Kandy,"Nature & Wildlife Areas",2014,2,February,4,positive
51654,8606,Relaxing,"United Kingdom",Kandy,"Nature & Wildlife Areas",2014,2,February,4,positive
51682,8622,wildlife_nature,"United Kingdom",Saliyapura,"Nature & Wildlife Areas",2020,1,January,5,positive
51691,7570,wildlife_nature,Germany,Saliyapura,"Nature & Wildlife Areas",2019,8,August,5,positive
51693,3182,wildlife_nature,Australia,Saliyapura,"Nature & Wildlife Areas",2019,7,July,5,neutral
51693,3182,Sightseeing,Australia,Saliyapura,"Nature & Wildlife Areas",2019,7,July,5,neutral
51696,8629,wildlife_nature,Australia,Saliyapura,"Nature & Wildlife Areas",2018,10,October,5,positive
51699,6036,wildlife_nature,Singapore,Saliyapura,"Nature & Wildlife Areas",2019,4,April,4,negative
51705,7085,wildlife_nature,Australia,Saliyapura,"Nature & Wildlife Areas",2019,4,April,5,positive
51708,1223,wildlife_nature,"United States",Saliyapura,"Nature & Wildlife Areas",2019,3,March,5,positive
51729,8648,Beach_Water_Sports,Switzerland,Saliyapura,"Nature & Wildlife Areas",2019,2,February,3,positive
51729,8648,wildlife_nature,Switzerland,Saliyapura,"Nature & Wildlife Areas",2019,2,February,3,positive
51729,8648,Hiking_climbing,Switzerland,Saliyapura,"Nature & Wildlife Areas",2019,2,February,3,positive
51729,8648,Sightseeing,Switzerland,Saliyapura,"Nature & Wildlife Areas",2019,2,February,3,positive
51736,5541,wildlife_nature,"United States",Saliyapura,"Nature & Wildlife Areas",2018,12,December,5,positive
51736,5541,Sightseeing,"United States",Saliyapura,"Nature & Wildlife Areas",2018,12,December,5,positive
51764,5297,wildlife_nature,"United Kingdom",Saliyapura,"Nature & Wildlife Areas",2018,2,February,4,positive
51780,8675,wildlife_nature,"New Zealand",Saliyapura,"Nature & Wildlife Areas",2017,6,June,4,positive
51785,8679,wildlife_nature,"United Kingdom",Saliyapura,"Nature & Wildlife Areas",2017,11,November,3,positive
51788,8682,wildlife_nature,Netherlands,Saliyapura,"Nature & Wildlife Areas",2017,10,October,4,positive
