InputID,Traveller_ID,Photography,Travel_Year,Travel_month,month,rating
52282,8937,"No photography",2016,7,July,5
52283,8938,"No photography",2016,7,July,5
52284,8939,"No photography",2016,7,July,4
52285,8940,"No photography",2016,7,July,4
52286,2673,"No photography",2017,6,June,3
52287,5074,"No photography",2017,5,May,4
52288,8941,"No photography",2017,2,February,5
52289,8942,"No photography",2017,5,May,4
52290,8943,"No photography",2017,4,April,3
52291,1053,"No photography",2017,3,March,4
52292,8944,"No photography",2017,4,April,5
52293,5080,"No photography",2017,2,February,5
52294,8945,photography,2017,3,March,5
52295,8946,"No photography",2017,3,March,4
52296,4096,"No photography",2017,3,March,4
52297,2485,"No photography",2017,2,February,3
52298,2906,"No photography",2017,2,February,4
52299,8947,"No photography",2017,2,February,4
52300,8948,photography,2017,1,January,5
52301,8949,"No photography",2016,6,June,5
52302,4521,"No photography",2016,6,June,3
52303,8536,"No photography",2016,4,April,4
52304,8950,"No photography",2016,6,June,4
52305,4704,"No photography",2016,4,April,4
52306,4591,"No photography",2016,5,May,1
52307,6657,"No photography",2016,2,February,4
52308,6656,"No photography",2016,3,March,5
52309,4599,"No photography",2016,3,March,3
52310,4206,"No photography",2016,3,March,4
52311,4533,"No photography",2016,3,March,3
52312,8951,"No photography",2016,2,February,5
52313,8952,"No photography",2016,3,March,5
52314,2555,"No photography",2016,3,March,5
52315,8953,photography,2015,4,April,5
52316,8954,"No photography",2016,1,January,5
52317,8955,"No photography",2016,2,February,4
52318,475,"No photography",2016,2,February,3
52319,8956,photography,2016,1,January,5
52320,3898,"No photography",2016,1,January,3
52321,8957,"No photography",2016,1,January,5
52322,4681,"No photography",2015,12,December,4
52323,8958,"No photography",2016,1,January,4
52324,4610,"No photography",2015,11,November,4
52325,8959,"No photography",2015,12,December,4
52326,8960,"No photography",2015,12,December,4
52327,2409,"No photography",2015,12,December,3
52328,8961,"No photography",2015,11,November,5
52329,4579,photography,2015,11,November,5
52330,8962,"No photography",2015,10,October,5
52331,8963,"No photography",2015,10,October,4
52332,8964,"No photography",2015,9,September,4
52333,8965,"No photography",2015,9,September,3
52334,8966,"No photography",2015,8,August,3
52335,8967,"No photography",2015,8,August,5
52336,8968,"No photography",2015,8,August,3
52337,8969,"No photography",2014,9,September,4
52338,8970,"No photography",2015,8,August,4
52339,8971,"No photography",2015,7,July,4
52340,8972,"No photography",2015,7,July,4
52341,8973,"No photography",2015,6,June,2
52342,8974,"No photography",2015,6,June,3
52343,8975,"No photography",2015,4,April,5
52344,8976,"No photography",2015,3,March,5
52345,6888,"No photography",2015,5,May,3
52346,8977,"No photography",2015,4,April,4
52347,249,"No photography",2019,8,August,4
52348,1690,"No photography",2019,8,August,4
52349,1320,"No photography",2019,3,March,3
52350,2059,"No photography",2019,6,June,4
52351,8978,"No photography",2019,4,April,4
52352,242,"No photography",2019,3,March,4
52353,1536,"No photography",2019,3,March,5
52354,8096,"No photography",2019,2,February,3
52355,1394,"No photography",2019,2,February,4
52356,8979,"No photography",2019,3,March,4
52357,8980,photography,2019,2,February,4
52358,497,"No photography",2019,2,February,5
52359,2330,"No photography",2019,1,January,5
52360,2130,"No photography",2022,9,September,4
52361,8981,"No photography",2022,3,March,5
52362,641,photography,2022,1,January,5
52363,8982,"No photography",2021,12,December,3
52364,8983,"No photography",2021,11,November,5
52365,321,photography,2020,1,January,4
52366,8984,"No photography",2020,3,March,5
52367,2022,"No photography",2019,12,December,4
52368,3143,"No photography",2019,12,December,3
52369,298,"No photography",2019,12,December,4
52370,655,"No photography",2019,12,December,5
52371,1985,"No photography",2019,11,November,5
52372,2029,photography,2019,12,December,5
52373,454,photography,2019,10,October,4
52374,65,"No photography",2019,10,October,3
52375,2168,"No photography",2019,1,January,4
52376,8120,"No photography",2018,12,December,4
52377,8985,"No photography",2018,12,December,4
52378,8986,"No photography",2018,11,November,5
52379,2176,photography,2018,12,December,3
52380,8987,"No photography",2018,11,November,5
52381,2033,"No photography",2018,12,December,5
52382,8988,"No photography",2018,11,November,5
52383,8989,photography,2018,4,April,4
52384,8990,photography,2018,10,October,4
52385,1705,"No photography",2018,9,September,5
52386,19,"No photography",2018,3,March,4
52387,2285,"No photography",2018,8,August,5
52388,8991,"No photography",2017,9,September,5
52389,2065,"No photography",2018,8,August,5
52390,2296,"No photography",2018,7,July,5
52391,322,"No photography",2018,7,July,4
52392,322,"No photography",2018,8,August,4
52393,8992,"No photography",2018,7,July,5
52394,2360,photography,2018,7,July,4
52395,8993,"No photography",2018,7,July,1
52396,2617,"No photography",2018,7,July,5
52397,2074,"No photography",2018,5,May,4
52398,8994,"No photography",2018,7,July,4
52399,2459,"No photography",2018,7,July,4
52400,1725,"No photography",2018,4,April,4
52401,8995,"No photography",2018,6,June,5
52402,8996,"No photography",2018,6,June,5
52403,6436,"No photography",2018,4,April,5
52404,2097,"No photography",2018,5,May,5
52405,6975,photography,2018,5,May,5
52406,8997,"No photography",2018,4,April,4
52407,8998,"No photography",2018,4,April,4
52408,2096,"No photography",2018,4,April,4
52409,2096,"No photography",2018,4,April,4
52410,8999,photography,2018,3,March,5
52411,8999,photography,2018,3,March,5
52412,2789,"No photography",2018,4,April,4
52413,9000,"No photography",2018,1,January,5
52414,9001,"No photography",2018,3,March,4
52415,9002,"No photography",2018,3,March,4
52416,9003,"No photography",2018,2,February,4
52417,9004,"No photography",2017,12,December,4
52418,9005,"No photography",2017,12,December,5
52419,3382,"No photography",2017,12,December,3
52420,2953,photography,2017,9,September,4
52421,9006,photography,2017,11,November,5
52422,4082,"No photography",2017,11,November,4
52423,8828,"No photography",2017,11,November,5
52424,9007,"No photography",2017,11,November,5
52425,5043,photography,2017,11,November,5
52426,4495,"No photography",2017,9,September,4
52427,4085,"No photography",2017,9,September,5
52428,9008,photography,2017,10,October,4
52429,9009,"No photography",2017,9,September,2
52430,1053,photography,2017,3,March,5
52431,2935,"No photography",2017,3,March,3
52432,9010,photography,2016,11,November,5
52433,4515,"No photography",2017,4,April,5
52434,3253,photography,2017,4,April,5
52435,9011,"No photography",2017,3,March,4
52436,9012,"No photography",2017,3,March,4
52437,9013,"No photography",2017,3,March,4
52438,9014,photography,2017,1,January,3
52439,9015,"No photography",2017,2,February,4
52440,6093,"No photography",2017,2,February,3
52441,5064,"No photography",2017,2,February,4
52442,806,"No photography",2017,2,February,5
52443,5799,"No photography",2017,1,January,5
52444,2429,"No photography",2016,12,December,4
52445,9016,"No photography",2017,1,January,4
52446,2966,"No photography",2017,1,January,4
52447,9017,"No photography",2017,1,January,4
52448,3318,"No photography",2016,12,December,5
52449,9018,"No photography",2016,12,December,5
52450,9019,photography,2017,1,January,5
52451,9020,"No photography",2016,12,December,3
52452,3326,"No photography",2016,12,December,4
52453,5092,photography,2016,12,December,5
52454,9021,"No photography",2016,12,December,3
52455,6143,"No photography",2016,11,November,5
52456,959,photography,2016,10,October,4
52457,9022,"No photography",2016,11,November,4
52458,2689,"No photography",2016,11,November,5
52459,3303,photography,2016,10,October,5
52460,2043,"No photography",2016,11,November,4
52461,3330,"No photography",2016,10,October,4
52462,9023,"No photography",2016,9,September,5
52463,9024,"No photography",2017,9,September,5
52464,9025,photography,2017,8,August,5
52465,4661,"No photography",2017,9,September,5
52466,9026,"No photography",2017,9,September,5
52467,1481,"No photography",2017,9,September,5
52468,4118,"No photography",2017,7,July,5
52469,9027,photography,2017,8,August,4
52470,2916,"No photography",2017,7,July,5
52471,9028,"No photography",2017,5,May,4
52472,2423,photography,2017,5,May,4
52473,5063,photography,2017,5,May,5
52474,9029,photography,2016,12,December,4
52475,3103,"No photography",2017,2,February,4
52476,9030,photography,2016,9,September,5
52477,9031,"No photography",2017,4,April,1
52478,636,"No photography",2017,4,April,4
52479,9032,"No photography",2017,4,April,5
52480,9033,photography,2016,10,October,4
52481,2698,"No photography",2016,1,January,5
52482,9034,"No photography",2016,9,September,4
52483,1075,"No photography",2016,6,June,4
52484,9035,"No photography",2016,9,September,1
52485,9036,"No photography",2016,8,August,5
52486,8935,photography,2016,8,August,5
52487,9037,"No photography",2016,8,August,5
52488,9038,"No photography",2016,8,August,3
52489,6169,"No photography",2016,7,July,5
52490,3312,photography,2016,8,August,5
52491,9039,"No photography",2016,6,June,5
52492,1196,photography,2016,7,July,5
52493,2448,"No photography",2016,8,August,4
52494,3315,photography,2016,8,August,4
52495,9039,"No photography",2016,6,June,4
52496,9040,"No photography",2016,2,February,5
52497,3342,"No photography",2016,1,January,5
52498,9041,"No photography",2016,1,January,4
52499,9042,"No photography",2016,1,January,5
52500,3345,"No photography",2016,1,January,5
52501,9043,"No photography",2015,9,September,3
52502,9044,"No photography",2015,10,October,5
52503,9045,"No photography",2015,12,December,4
52504,9046,photography,2015,12,December,4
52505,9047,"No photography",2015,11,November,4
52506,3353,"No photography",2015,12,December,4
52507,9048,"No photography",2015,9,September,5
52508,9049,photography,2015,11,November,5
52509,9050,"No photography",2015,10,October,4
52510,9051,photography,2018,3,March,4
52511,9052,"No photography",2018,2,February,5
52512,9053,"No photography",2018,2,February,5
52513,2804,"No photography",2018,2,February,4
52514,9054,"No photography",2018,2,February,4
52515,8918,"No photography",2018,2,February,5
52516,9055,"No photography",2018,2,February,5
52517,1450,photography,2018,2,February,3
52518,9056,"No photography",2018,1,January,5
52519,9057,"No photography",2018,1,January,4
52520,3278,"No photography",2018,1,January,5
52521,1092,"No photography",2018,1,January,4
52522,9058,photography,2018,1,January,5
52523,3280,photography,2017,12,December,4
52524,2823,photography,2018,1,January,5
52525,2633,"No photography",2018,1,January,5
52526,9059,photography,2017,12,December,4
52527,9060,"No photography",2017,12,December,5
52528,4704,photography,2016,4,April,5
52529,4530,photography,2016,4,April,5
52530,9061,"No photography",2016,4,April,3
52531,9062,"No photography",2015,9,September,5
52532,5331,photography,2016,1,January,4
52533,9063,photography,2016,3,March,5
52534,8839,"No photography",2016,1,January,5
52535,4348,"No photography",2016,2,February,5
52536,8841,"No photography",2016,3,March,4
52537,9064,photography,2016,2,February,2
52538,3337,"No photography",2016,2,February,4
52539,5030,"No photography",2016,1,January,5
52540,9065,photography,2016,2,February,4
52541,9066,"No photography",2016,2,February,5
52542,2515,photography,2016,1,January,4
52543,3340,"No photography",2016,2,February,4
52544,9067,"No photography",2015,6,June,4
52545,6893,"No photography",2015,9,September,5
52546,9068,"No photography",2015,9,September,5
52547,9069,"No photography",2015,7,July,3
52548,9070,"No photography",2015,7,July,5
52549,507,photography,2015,4,April,5
52550,9071,photography,2015,5,May,3
52551,9072,"No photography",2015,5,May,5
52552,9073,"No photography",2015,5,May,5
52553,2504,"No photography",2015,4,April,4
52554,3372,"No photography",2015,4,April,5
52555,9074,"No photography",2015,4,April,3
52556,9075,"No photography",2015,4,April,4
52557,9076,photography,2015,1,January,5
52558,9077,"No photography",2015,2,February,5
52559,9078,"No photography",2016,7,July,3
52560,9079,"No photography",2015,11,November,5
52561,9080,"No photography",2016,7,July,3
52562,6998,"No photography",2016,7,July,5
52563,9081,"No photography",2016,7,July,5
52564,9082,"No photography",2016,6,June,4
52565,9083,"No photography",2016,6,June,4
52566,9084,photography,2015,11,November,5
52567,9085,photography,2016,5,May,5
52568,9086,photography,2016,5,May,5
52569,4527,photography,2016,4,April,3
52570,9087,"No photography",2023,4,April,5
52571,2546,photography,2023,2,February,5
52572,1157,photography,2023,3,March,5
52573,9088,photography,2023,3,March,5
52574,9089,"No photography",2023,2,February,5
52575,9090,"No photography",2022,7,July,5
52576,1159,photography,2022,4,April,2
52577,5955,"No photography",2022,4,April,3
52578,641,"No photography",2022,1,January,4
52579,9091,photography,2022,1,January,5
52580,9092,"No photography",2021,10,October,4
52581,9093,"No photography",2021,4,April,5
52582,1351,"No photography",2020,2,February,3
52583,9094,"No photography",2020,9,September,5
52584,9095,"No photography",2020,9,September,5
52585,1155,photography,2020,2,February,3
52586,1237,"No photography",2020,2,February,4
52587,7056,"No photography",2020,3,March,5
52588,1985,photography,2019,11,November,5
52589,9096,"No photography",2020,2,February,5
52590,800,"No photography",2020,2,February,3
52591,7200,photography,2020,2,February,4
52592,9097,"No photography",2020,1,January,5
52593,298,"No photography",2020,2,February,4
52594,9098,photography,2020,2,February,3
52595,9099,"No photography",2020,2,February,2
52596,2186,"No photography",2020,1,January,4
52597,9100,"No photography",2020,2,February,3
52598,629,"No photography",2019,9,September,4
52599,4913,photography,2020,1,January,4
52600,1520,photography,2020,1,January,4
52601,6700,"No photography",2020,1,January,2
52602,1990,photography,2020,1,January,3
52603,634,"No photography",2020,1,January,4
52604,1183,"No photography",2020,1,January,4
52605,5110,"No photography",2020,1,January,5
52606,1186,"No photography",2019,7,July,4
52607,9101,"No photography",2019,8,August,4
52608,2315,"No photography",2020,1,January,5
52609,249,"No photography",2019,8,August,4
52610,9102,"No photography",2019,8,August,4
52611,1569,"No photography",2019,8,August,5
52612,2587,"No photography",2019,8,August,4
52613,2200,"No photography",2019,8,August,4
52614,4829,photography,2019,8,August,5
52615,9103,"No photography",2019,8,August,2
52616,9104,"No photography",2019,7,July,2
52617,1994,photography,2019,3,March,5
52618,9105,"No photography",2019,7,July,5
52619,9106,"No photography",2019,7,July,4
52620,9107,"No photography",2019,6,June,1
52621,1320,"No photography",2019,3,March,3
52622,1695,"No photography",2019,6,June,4
52623,9108,photography,2020,1,January,5
52624,5136,"No photography",2019,12,December,4
52625,655,"No photography",2019,12,December,3
52626,9109,"No photography",2019,12,December,4
52627,9110,photography,2019,12,December,5
52628,9111,"No photography",2019,12,December,5
52629,9112,"No photography",2019,12,December,5
52630,9113,"No photography",2019,12,December,5
52631,9114,photography,2019,12,December,3
52632,2031,photography,2019,12,December,4
52633,9115,photography,2019,11,November,3
52634,451,"No photography",2019,10,October,4
52635,7310,"No photography",2019,8,August,3
52636,9116,photography,2019,10,October,4
52637,9117,"No photography",2019,10,October,5
52638,242,"No photography",2019,3,March,4
52639,4889,photography,2018,12,December,5
52640,280,"No photography",2019,3,March,5
52641,1856,photography,2019,3,March,4
52642,8096,"No photography",2019,2,February,3
52643,4870,photography,2019,3,March,5
52644,1207,"No photography",2019,3,March,4
52645,9118,"No photography",2019,3,March,5
52646,2014,"No photography",2019,3,March,5
52647,275,photography,2019,3,March,4
52648,281,"No photography",2019,3,March,5
52649,9119,"No photography",2019,2,February,4
52650,1630,photography,2019,3,March,4
52651,1274,"No photography",2019,2,February,4
52652,499,photography,2019,3,March,4
52653,1281,"No photography",2019,2,February,4
